person_age,loan_percent_income,loan_int_rate,person_home_ownership,person_income,loan_status
26,0.29,10.75,RENT,68000,0
25,0.29,12.53,RENT,68000,0
24,0.32,14.84,RENT,62400,1
23,0.29,17.74,RENT,69500,0
25,0.29,9.99,RENT,70000,0
22,0.29,6.91,RENT,70000,0
25,0.31,10.99,RENT,64000,1
25,0.28,14.09,RENT,71004,0
22,0.14,11.49,MORTGAGE,21000,0
23,0.28,14.09,RENT,71004,0
23,0.31,15.2,RENT,55392,1
24,0.28,11.83,RENT,72000,0
24,0.29,12.21,OTHER,21000,0
23,0.3,14.11,RENT,66000,1
22,0.3,14.42,RENT,66000,1
24,0.28,14.74,RENT,72000,0
24,0.27,12.69,RENT,74000,0
22,0.08,16.89,MORTGAGE,21120,1
25,0.27,10.99,RENT,75000,0
21,0.21,10.99,MORTGAGE,21216,1
25,0.4,9.63,MORTGAGE,21221,0
24,0.27,8.88,RENT,75000,0
26,0.27,6.91,RENT,75000,0
26,0.27,10.99,RENT,75000,0
25,0.27,10.38,RENT,75000,0
22,0.29,10.99,RENT,69000,1
22,0.27,10.99,RENT,75000,0
21,0.35,10.99,MORTGAGE,21600,0
26,0.24,12.42,OWN,21600,0
24,0.29,14.82,RENT,69000,1
23,0.26,16.32,RENT,75600,0
23,0.29,16.0,RENT,59497,1
23,0.26,10.37,RENT,76000,0
26,0.29,13.16,RENT,70000,1
24,0.29,14.88,RENT,70000,1
22,0.26,13.98,RENT,77004,0
26,0.28,13.36,RENT,71004,1
21,0.33,6.99,OWN,21600,0
22,0.19,5.42,MORTGAGE,21600,0
24,0.37,5.42,MORTGAGE,21600,0
26,0.26,13.85,RENT,78000,0
22,0.19,12.99,MORTGAGE,21600,0
26,0.19,9.99,OWN,21600,0
22,0.06,10.99,MORTGAGE,21600,0
26,0.26,10.99,RENT,78000,0
23,0.28,11.14,RENT,61200,1
21,0.18,5.99,MORTGAGE,21600,0
24,0.28,10.99,RENT,72000,1
23,0.26,11.58,RENT,78000,0
23,0.25,13.85,RENT,78500,0
23,0.25,16.89,RENT,79000,0
23,0.25,7.9,RENT,80000,0
23,0.28,12.68,OWN,21600,0
22,0.27,14.91,RENT,62900,1
24,0.25,13.06,RENT,80000,0
25,0.25,8.88,RENT,80000,0
23,0.09,6.17,MORTGAGE,21600,0
22,0.25,13.98,RENT,80000,0
22,0.39,6.54,OWN,21600,0
26,0.27,13.85,RENT,62900,1
26,0.05,10.36,MORTGAGE,21600,0
25,0.27,15.95,RENT,74004,1
25,0.25,14.26,RENT,80004,0
23,0.25,11.71,RENT,80700,0
22,0.25,13.49,RENT,81000,0
24,0.09,14.84,MORTGAGE,21600,1
22,0.24,10.99,RENT,82000,0
23,0.26,15.05,RENT,76042,1
22,0.26,13.79,RENT,76654,1
24,0.24,13.48,RENT,83500,0
26,0.14,6.76,OWN,21600,0
23,0.24,11.11,RENT,84000,0
25,0.24,13.92,RENT,84000,0
23,0.2,12.53,OWN,21600,0
21,0.46,11.14,MORTGAGE,21600,0
24,0.25,14.11,RENT,78996,1
23,0.24,7.49,RENT,85000,0
25,0.24,10.25,RENT,85000,0
26,0.27,12.53,RENT,73000,1
21,0.07,11.86,MORTGAGE,21816,0
23,0.41,7.88,OWN,21840,0
25,0.24,10.99,RENT,85000,0
24,0.18,10.99,MORTGAGE,21948,0
22,0.23,13.85,RENT,87000,0
23,0.27,13.23,OWN,21996,0
22,0.22,10.99,RENT,90000,0
23,0.26,18.25,RENT,78000,1
24,0.22,6.54,RENT,90000,0
23,0.22,11.49,RENT,90000,0
26,0.22,11.49,RENT,90000,0
22,0.32,11.71,MORTGAGE,22000,0
23,0.22,13.57,RENT,90000,0
25,0.22,14.35,RENT,91229,0
26,0.17,10.65,MORTGAGE,22000,0
22,0.22,15.65,RENT,92000,0
22,0.3,10.99,MORTGAGE,22000,0
25,0.27,6.62,MORTGAGE,22000,1
25,0.22,9.25,RENT,92407,0
22,0.11,11.71,MORTGAGE,22000,0
24,0.36,5.42,MORTGAGE,22000,0
26,0.21,9.45,RENT,93492,0
23,0.07,7.49,MORTGAGE,22000,1
22,0.21,10.99,RENT,94500,0
23,0.24,10.99,RENT,83000,1
23,0.21,10.99,RENT,95000,0
24,0.21,10.99,RENT,95000,0
21,0.33,7.66,OWN,22000,0
23,0.21,13.04,RENT,96000,0
22,0.33,7.14,MORTGAGE,22000,0
22,0.23,15.65,RENT,85200,1
22,0.2,11.83,RENT,98000,0
24,0.14,16.0,OWN,22000,0
23,0.2,15.28,RENT,99000,0
21,0.18,15.05,OWN,22000,0
22,0.39,15.05,OWN,22000,0
24,0.2,14.22,RENT,99996,0
25,0.23,16.35,RENT,87996,1
26,0.34,10.96,OWN,22000,0
25,0.2,13.06,RENT,100000,0
25,0.2,13.06,RENT,100000,0
25,0.34,10.99,OWN,22000,0
23,0.3,10.99,MORTGAGE,22080,0
22,0.23,14.96,RENT,74800,1
23,0.23,17.04,RENT,74800,1
22,0.2,12.21,RENT,100000,0
25,0.29,7.88,MORTGAGE,22260,0
26,0.24,5.42,OWN,22296,0
26,0.19,10.74,RENT,104000,0
23,0.22,13.22,RENT,93000,1
23,0.21,14.59,RENT,95000,1
25,0.19,10.99,RENT,108000,0
25,0.21,10.99,RENT,96901,1
23,0.18,12.42,RENT,110000,0
22,0.18,14.17,RENT,110000,0
22,0.18,13.72,RENT,110000,0
24,0.18,10.38,RENT,110000,0
23,0.18,10.99,RENT,110000,0
22,0.09,7.51,MORTGAGE,22800,0
22,0.31,11.71,MORTGAGE,22800,1
23,0.13,8.9,MORTGAGE,22800,1
25,0.2,17.39,RENT,85000,1
23,0.21,5.79,MORTGAGE,22800,0
22,0.36,12.61,MORTGAGE,22800,1
23,0.17,10.37,RENT,55000,0
24,0.21,11.36,OWN,22800,0
24,0.17,8.9,RENT,55000,0
23,0.16,11.11,RENT,55000,0
22,0.13,8.94,MORTGAGE,22800,0
25,0.15,15.27,RENT,55000,0
26,0.15,13.11,RENT,55000,0
23,0.26,16.0,MORTGAGE,22884,0
24,0.15,12.36,RENT,55000,0
22,0.46,7.51,MORTGAGE,23000,0
21,0.3,8.9,MORTGAGE,23000,0
25,0.14,6.54,RENT,55000,0
24,0.14,15.99,RENT,55000,1
23,0.16,17.27,MORTGAGE,23000,1
26,0.14,17.99,RENT,55000,1
22,0.13,7.49,RENT,55000,0
22,0.21,10.0,MORTGAGE,23000,0
26,0.13,9.99,RENT,55000,0
26,0.12,11.36,RENT,55000,0
26,0.12,11.83,RENT,55000,0
21,0.13,13.35,MORTGAGE,23000,0
25,0.11,14.72,RENT,55000,0
25,0.19,6.76,MORTGAGE,23000,0
25,0.34,11.83,RENT,58000,1
26,0.17,11.48,RENT,55000,0
26,0.03,11.41,RENT,19500,0
25,0.43,10.99,MORTGAGE,23000,1
21,0.04,12.29,RENT,19000,0
22,0.3,14.96,MORTGAGE,23000,0
25,0.04,12.29,RENT,19000,0
23,0.1,10.37,RENT,10000,1
22,0.1,14.74,RENT,10000,1
21,0.1,13.43,RENT,10140,1
22,0.1,9.63,MORTGAGE,23000,0
21,0.1,12.21,OTHER,23000,0
23,0.1,10.25,RENT,10500,1
22,0.09,12.99,RENT,11220,0
22,0.09,13.98,RENT,11760,0
23,0.08,14.65,RENT,11820,0
25,0.08,10.65,RENT,12000,0
21,0.08,13.98,RENT,12000,0
22,0.08,13.57,RENT,12000,1
22,0.08,14.96,RENT,12240,1
24,0.07,10.0,RENT,13728,1
21,0.07,16.29,RENT,14400,1
23,0.09,11.11,OWN,23040,0
21,0.22,10.99,OWN,23040,0
22,0.07,16.69,RENT,14400,1
21,0.15,8.94,OWN,23040,0
22,0.07,14.3,RENT,15000,1
21,0.06,15.65,RENT,16000,1
24,0.06,11.49,RENT,16800,0
22,0.06,13.48,RENT,16800,0
24,0.05,12.53,RENT,19200,0
23,0.48,10.62,RENT,39600,1
22,0.48,12.18,RENT,39900,1
25,0.4,11.99,RENT,47000,1
25,0.38,10.99,RENT,50000,1
25,0.37,10.99,RENT,52000,1
24,0.3,10.38,MORTGAGE,23500,0
26,0.4,16.7,RENT,47500,1
25,0.35,10.99,RENT,54000,1
22,0.35,10.99,RENT,54000,1
23,0.35,11.14,RENT,54586,1
26,0.31,7.49,RENT,62004,1
22,0.27,8.88,RENT,70000,0
23,0.26,10.99,RENT,72000,0
24,0.26,10.62,RENT,73000,0
23,0.24,8.9,RENT,78000,0
25,0.25,14.59,MORTGAGE,23920,1
22,0.1,9.91,OWN,23964,0
26,0.2,13.22,RENT,96000,0
24,0.18,12.29,RENT,105000,0
24,0.11,11.48,RENT,55000,0
26,0.38,10.99,RENT,50000,1
26,0.34,6.99,RENT,55000,1
22,0.27,10.38,RENT,70000,0
22,0.15,6.54,RENT,36500,1
22,0.43,11.83,RENT,43000,1
24,0.3,12.42,OWN,24000,0
24,0.15,10.71,RENT,34300,1
21,0.15,10.91,RENT,36000,1
22,0.49,7.66,RENT,38000,1
25,0.33,13.61,RENT,55784,1
23,0.25,11.26,RENT,74196,0
25,0.25,7.49,RENT,75000,0
24,0.25,7.9,RENT,73000,1
22,0.33,9.91,OWN,24000,0
21,0.13,7.9,MORTGAGE,24000,0
24,0.24,15.33,RENT,78000,1
26,0.13,12.87,RENT,55000,0
22,0.21,7.9,MORTGAGE,24000,0
22,0.38,13.16,RENT,48888,1
22,0.37,9.99,RENT,50000,1
23,0.15,8.9,RENT,55000,0
22,0.21,14.65,MORTGAGE,24000,1
25,0.25,13.49,MORTGAGE,24000,0
22,0.15,10.25,RENT,34000,1
24,0.15,11.49,RENT,35004,1
25,0.15,17.04,RENT,34500,1
23,0.43,10.25,RENT,42504,1
22,0.05,5.42,MORTGAGE,24000,0
22,0.49,14.61,RENT,36996,1
24,0.4,13.35,RENT,45600,1
25,0.24,5.99,MORTGAGE,24000,0
23,0.4,10.75,RENT,46000,1
25,0.4,14.26,RENT,46000,1
25,0.33,17.56,RENT,55044,1
25,0.37,14.83,RENT,49200,1
22,0.36,16.7,RENT,50000,1
23,0.36,10.74,RENT,50000,1
26,0.41,14.91,RENT,44000,1
24,0.15,8.88,RENT,36000,1
25,0.5,9.91,RENT,36400,1
22,0.15,11.71,RENT,36000,1
24,0.33,10.99,RENT,55000,1
23,0.15,11.54,RENT,27000,1
23,0.33,15.62,OWN,24000,0
23,0.15,9.91,RENT,33000,1
21,0.5,9.88,RENT,36000,1
21,0.15,13.48,RENT,30720,1
23,0.45,9.25,RENT,39996,1
25,0.45,13.11,RENT,40000,1
22,0.21,10.99,MORTGAGE,24000,0
25,0.43,6.17,RENT,42000,1
24,0.33,5.99,MORTGAGE,24000,0
24,0.1,7.49,OWN,24000,0
24,0.42,11.03,RENT,42765,1
24,0.42,7.9,RENT,43000,1
22,0.41,13.57,RENT,44000,1
24,0.41,12.18,RENT,44000,1
25,0.46,17.19,RENT,39000,1
22,0.38,15.23,RENT,46800,1
22,0.38,10.99,RENT,48000,1
24,0.43,14.46,RENT,42000,1
24,0.17,6.99,OWN,24000,0
24,0.41,16.63,RENT,43400,1
24,0.36,12.42,RENT,50000,1
24,0.36,7.9,RENT,50000,1
23,0.21,15.99,MORTGAGE,24000,1
23,0.17,10.99,OWN,24000,0
26,0.36,13.11,RENT,50000,1
22,0.36,13.79,RENT,50000,1
22,0.1,10.59,OWN,24000,0
22,0.35,10.99,RENT,52000,1
22,0.25,12.68,OWN,24000,0
25,0.35,12.98,RENT,52000,1
22,0.35,13.85,RENT,52000,1
25,0.34,12.21,RENT,52526,1
22,0.39,10.71,RENT,46610,1
24,0.38,6.54,RENT,48000,1
23,0.33,5.79,OWN,24000,0
25,0.33,12.84,RENT,55000,1
25,0.33,10.99,RENT,55344,1
23,0.06,11.11,MORTGAGE,24000,1
24,0.32,13.48,RENT,56000,1
21,0.36,14.74,RENT,50000,1
25,0.31,10.99,RENT,58000,1
21,0.34,19.69,RENT,52240,1
26,0.34,17.19,RENT,53000,1
22,0.3,16.32,RENT,60000,0
22,0.3,9.33,RENT,60000,0
25,0.29,13.23,RENT,61500,0
26,0.21,7.66,MORTGAGE,24000,1
22,0.29,13.85,RENT,62000,0
23,0.23,9.63,MORTGAGE,24000,0
24,0.42,6.92,OWN,24000,0
22,0.29,9.63,RENT,63000,0
23,0.29,10.99,RENT,63000,0
23,0.29,13.57,RENT,63000,0
25,0.28,10.99,RENT,65000,0
25,0.28,13.99,RENT,65000,0
24,0.31,14.96,RENT,59000,1
25,0.28,10.99,RENT,65000,0
26,0.31,16.0,RENT,59000,1
26,0.3,16.29,RENT,60000,1
25,0.27,10.25,RENT,66000,0
21,0.26,10.65,RENT,68000,0
24,0.26,9.88,RENT,70000,0
25,0.28,16.0,RENT,54400,1
25,0.26,16.45,RENT,70200,0
25,0.28,15.33,RENT,65000,1
26,0.25,11.83,RENT,71820,0
24,0.27,14.54,RENT,66000,1
24,0.25,7.88,RENT,72000,0
24,0.13,13.98,OWN,24000,0
23,0.24,10.99,RENT,73500,0
25,0.05,15.21,MORTGAGE,24000,0
23,0.24,12.73,RENT,75000,0
25,0.15,15.58,MORTGAGE,24000,1
23,0.24,9.88,RENT,75576,0
21,0.29,11.86,OWN,24000,0
26,0.23,13.49,RENT,78000,0
21,0.23,7.9,RENT,80000,0
23,0.23,8.49,RENT,80000,0
22,0.23,10.99,RENT,80000,0
26,0.22,13.85,RENT,80171,0
23,0.22,13.98,RENT,81000,0
23,0.12,16.07,MORTGAGE,24000,1
23,0.22,10.99,RENT,82000,0
23,0.24,10.65,RENT,76500,1
24,0.35,15.7,MORTGAGE,24000,0
26,0.09,13.11,MORTGAGE,24000,0
22,0.22,15.27,RENT,82570,0
26,0.25,10.99,MORTGAGE,24000,0
25,0.21,9.88,RENT,84000,0
22,0.1,7.14,MORTGAGE,24000,0
25,0.21,11.71,RENT,85000,0
26,0.21,8.49,RENT,86000,0
23,0.21,11.89,RENT,87000,0
23,0.2,13.16,RENT,88000,0
23,0.2,8.88,RENT,90000,0
24,0.19,8.49,RENT,95000,0
26,0.19,15.31,RENT,95000,0
24,0.18,12.53,RENT,102000,0
24,0.16,12.18,RENT,110000,0
23,0.17,7.51,RENT,87550,1
26,0.16,11.83,RENT,55000,0
24,0.15,18.3,RENT,55000,0
22,0.14,14.79,RENT,55000,0
25,0.21,10.95,OWN,24000,0
22,0.12,13.72,RENT,55000,0
24,0.12,10.62,RENT,55000,0
22,0.21,12.21,OWN,24000,0
21,0.24,10.91,RENT,75000,0
26,0.14,10.99,RENT,55000,0
25,0.29,9.63,OWN,24000,0
23,0.24,16.35,RENT,62050,1
23,0.06,12.21,OWN,24000,0
22,0.37,13.49,RENT,48000,1
22,0.27,11.49,RENT,65000,0
26,0.33,9.76,MORTGAGE,24000,0
24,0.33,11.34,MORTGAGE,24000,0
22,0.17,13.87,MORTGAGE,24000,0
23,0.39,8.9,RENT,45000,1
25,0.3,12.99,RENT,59256,0
22,0.27,10.74,RENT,65500,0
24,0.25,10.62,RENT,70000,0
24,0.25,10.99,RENT,71480,0
21,0.21,8.7,MORTGAGE,24000,0
23,0.15,12.99,MORTGAGE,24091,0
24,0.21,17.19,RENT,72250,1
25,0.15,15.95,RENT,32400,1
23,0.49,14.22,RENT,36000,1
21,0.47,12.53,RENT,37232,1
21,0.19,11.83,OWN,24300,0
21,0.16,15.05,MORTGAGE,24396,0
24,0.43,10.62,RENT,40800,1
22,0.07,11.89,OWN,24449,0
24,0.2,10.75,OWN,24468,0
25,0.4,12.53,RENT,44000,1
23,0.37,13.61,RENT,47500,1
22,0.36,13.85,RENT,49176,1
23,0.36,13.85,RENT,49270,1
23,0.33,6.54,RENT,53352,1
24,0.32,17.19,RENT,54996,1
24,0.3,13.49,RENT,58000,0
23,0.3,9.25,RENT,59000,0
26,0.29,6.54,RENT,60000,0
26,0.23,7.9,RENT,75000,0
22,0.22,13.16,MORTGAGE,24900,1
25,0.18,11.71,RENT,95950,0
21,0.08,13.99,MORTGAGE,24960,0
23,0.44,9.91,RENT,40000,1
21,0.38,9.91,RENT,45408,1
23,0.2,12.69,MORTGAGE,24996,0
22,0.3,7.51,RENT,58000,0
24,0.21,11.99,RENT,82000,0
24,0.18,10.37,RENT,96000,0
24,0.13,11.71,RENT,55000,0
24,0.18,17.58,RENT,95000,0
23,0.49,10.37,RENT,35000,1
26,0.15,12.99,RENT,29400,1
21,0.28,15.58,OWN,24996,0
22,0.42,10.65,RENT,40000,1
22,0.41,12.87,RENT,41400,1
22,0.4,7.66,RENT,42000,1
24,0.39,13.47,RENT,43275,1
24,0.37,10.38,RENT,45792,1
23,0.36,9.99,RENT,47000,1
25,0.34,16.82,RENT,49896,1
24,0.34,13.79,RENT,50000,1
23,0.18,10.99,OWN,24996,0
23,0.32,11.26,OWN,24996,0
23,0.33,8.49,RENT,51000,1
24,0.38,14.96,RENT,45000,1
25,0.33,12.98,RENT,52000,1
21,0.26,11.34,OWN,24996,0
23,0.33,11.58,RENT,52000,1
24,0.32,10.99,RENT,52500,1
23,0.31,9.88,RENT,54660,1
26,0.3,10.99,OWN,25000,0
24,0.3,7.51,RENT,55782,0
23,0.32,10.25,RENT,53000,1
22,0.1,14.27,OWN,25000,0
23,0.28,11.11,RENT,60000,0
25,0.28,6.91,RENT,60000,0
23,0.16,15.27,OWN,25000,0
25,0.27,5.99,RENT,62000,0
26,0.26,13.47,RENT,65000,0
23,0.24,8.88,RENT,70000,0
25,0.24,7.88,RENT,72000,0
24,0.23,12.53,RENT,75000,0
24,0.23,9.33,RENT,75000,0
23,0.22,10.99,RENT,78000,0
21,0.14,9.91,MORTGAGE,25000,0
23,0.2,13.11,RENT,85500,0
22,0.19,9.63,RENT,89004,0
26,0.22,16.77,RENT,66300,1
23,0.19,10.59,RENT,90000,0
26,0.18,11.49,RENT,95000,0
22,0.18,11.48,RENT,96000,0
25,0.15,10.37,RENT,55000,0
26,0.1,9.88,RENT,55000,0
21,0.35,18.25,RENT,49000,1
24,0.23,6.54,RENT,72000,0
26,0.28,6.99,MORTGAGE,25000,0
23,0.29,8.49,OWN,25000,0
22,0.48,10.99,RENT,34819,1
22,0.34,12.53,RENT,50000,1
22,0.07,8.49,MORTGAGE,25000,0
24,0.31,10.99,RENT,55000,1
22,0.28,14.65,RENT,60000,0
24,0.28,6.54,RENT,60000,0
23,0.28,13.85,RENT,60000,0
26,0.31,12.67,RENT,54000,1
22,0.12,9.99,MORTGAGE,25000,1
22,0.25,13.49,RENT,66000,0
22,0.24,16.77,RENT,58650,1
24,0.23,15.65,RENT,74000,1
26,0.17,12.42,RENT,97000,0
26,0.17,6.17,RENT,97000,0
23,0.16,13.11,RENT,103000,0
24,0.13,12.42,RENT,55000,0
25,0.08,14.17,OWN,25000,0
23,0.47,15.28,RENT,36000,1
22,0.38,10.75,RENT,44500,1
26,0.37,12.41,RENT,45000,1
23,0.36,11.99,RENT,46272,1
24,0.16,11.11,MORTGAGE,25000,0
26,0.4,17.58,RENT,42000,1
22,0.33,13.11,RENT,50496,1
23,0.31,10.99,RENT,54000,1
24,0.31,20.11,RENT,54000,1
23,0.3,10.37,RENT,54996,0
25,0.28,14.18,RENT,59160,1
26,0.24,13.92,RENT,70000,0
25,0.17,15.28,RENT,98400,0
22,0.41,10.75,RENT,40428,1
26,0.35,10.99,RENT,47000,1
23,0.35,10.62,RENT,47000,1
22,0.34,8.9,RENT,48000,1
25,0.06,6.76,OWN,25000,0
25,0.29,12.8,RENT,56000,1
25,0.29,9.32,RENT,57504,1
24,0.36,7.14,MORTGAGE,25000,0
26,0.46,7.88,OWN,25000,0
25,0.12,6.76,OWN,25000,0
26,0.17,16.77,RENT,83300,1
24,0.36,13.49,RENT,45000,1
24,0.27,10.99,RENT,61000,0
22,0.15,10.99,RENT,27600,1
26,0.35,12.42,RENT,47000,1
21,0.04,7.51,MORTGAGE,25000,0
22,0.3,10.37,RENT,54000,0
25,0.41,17.14,RENT,39000,1
23,0.15,13.23,RENT,30000,1
22,0.48,10.99,RENT,33000,1
26,0.46,6.03,RENT,35000,1
26,0.25,15.31,MORTGAGE,25000,1
24,0.46,11.71,RENT,35000,1
24,0.45,10.99,RENT,35500,1
23,0.19,13.57,MORTGAGE,25000,0
21,0.11,10.99,MORTGAGE,25000,0
22,0.43,7.9,RENT,36900,1
25,0.42,12.87,RENT,38000,1
25,0.41,15.65,RENT,39000,1
24,0.4,10.71,RENT,39996,1
22,0.24,11.89,OWN,25000,0
25,0.19,12.53,OWN,25000,0
25,0.4,11.71,RENT,40000,1
23,0.4,12.99,RENT,40000,1
22,0.4,8.88,RENT,40000,1
21,0.4,11.83,RENT,40000,1
22,0.47,13.24,RENT,34000,1
21,0.38,12.84,RENT,41900,1
24,0.38,11.71,RENT,42494,1
23,0.2,9.32,MORTGAGE,25000,0
22,0.44,9.63,OWN,25000,0
24,0.37,8.9,RENT,42856,1
25,0.37,11.49,RENT,43000,1
25,0.06,10.95,OWN,25000,0
24,0.28,9.32,MORTGAGE,25000,0
23,0.36,8.49,RENT,44000,1
24,0.36,7.49,RENT,44000,1
26,0.48,12.09,MORTGAGE,25000,1
24,0.26,10.99,MORTGAGE,25000,0
22,0.42,11.54,RENT,38400,1
24,0.4,8.0,MORTGAGE,25000,0
24,0.41,19.91,RENT,39000,1
22,0.36,10.59,RENT,45000,1
21,0.35,9.33,OWN,25000,0
24,0.41,13.06,RENT,39000,1
24,0.2,5.79,MORTGAGE,25040,0
22,0.16,16.49,OWN,25062,0
23,0.43,14.59,OWN,25100,0
26,0.22,16.49,OWN,25104,0
23,0.41,11.36,RENT,39000,1
25,0.41,14.11,RENT,39000,1
22,0.28,6.03,MORTGAGE,25200,0
23,0.33,10.0,RENT,48000,1
22,0.38,16.0,RENT,42000,1
25,0.32,17.58,RENT,50000,1
24,0.13,15.23,OWN,25200,0
23,0.05,7.49,MORTGAGE,25200,0
24,0.32,13.99,RENT,50000,1
25,0.05,15.99,OWN,25200,0
24,0.32,10.62,RENT,50000,1
22,0.36,16.35,RENT,44000,1
24,0.31,13.85,RENT,51000,1
23,0.36,16.45,RENT,45000,1
21,0.31,15.7,RENT,52000,1
22,0.3,7.9,RENT,53000,0
24,0.3,10.99,RENT,54000,0
22,0.16,12.73,MORTGAGE,25200,1
25,0.33,10.99,RENT,49000,1
22,0.29,10.99,RENT,55000,0
21,0.29,8.94,RENT,55000,0
21,0.26,14.26,MORTGAGE,25200,1
22,0.28,13.92,MORTGAGE,25200,0
25,0.28,10.99,RENT,58000,0
25,0.31,13.98,RENT,52000,1
23,0.04,11.48,OWN,25200,0
22,0.04,11.48,MORTGAGE,25200,1
22,0.3,12.69,RENT,52500,1
26,0.27,7.49,RENT,60000,0
24,0.3,15.65,RENT,54000,1
26,0.3,14.83,RENT,54000,1
24,0.16,16.49,MORTGAGE,25344,1
22,0.26,10.99,RENT,61000,0
23,0.26,7.49,RENT,62000,0
23,0.2,9.99,MORTGAGE,25480,0
23,0.31,13.49,MORTGAGE,25500,0
22,0.27,6.99,MORTGAGE,25500,0
22,0.28,17.15,RENT,57175,1
26,0.22,11.91,MORTGAGE,25500,0
22,0.28,17.27,RENT,57336,1
25,0.47,13.47,MORTGAGE,25568,1
23,0.25,10.74,RENT,64000,0
24,0.27,19.47,RENT,58575,1
22,0.25,10.37,RENT,64800,0
21,0.25,9.91,RENT,65000,0
24,0.06,9.91,MORTGAGE,25632,0
22,0.25,8.49,RENT,65000,0
22,0.14,12.18,OWN,25788,0
22,0.25,7.88,RENT,65000,0
24,0.27,16.45,RENT,59000,1
23,0.25,14.59,RENT,65000,0
22,0.44,10.65,MORTGAGE,25920,0
22,0.25,13.47,RENT,65000,0
22,0.27,16.32,RENT,59000,1
25,0.24,10.0,RENT,66000,0
22,0.12,9.45,OTHER,25992,0
23,0.26,16.0,RENT,60996,1
23,0.26,14.54,RENT,62500,1
23,0.25,14.42,RENT,63000,1
25,0.15,11.71,MORTGAGE,26000,0
20,0.25,15.31,RENT,64000,1
24,0.22,13.06,RENT,72000,0
26,0.22,14.84,RENT,74000,0
24,0.22,11.86,RENT,74337,0
26,0.21,17.27,RENT,74999,0
26,0.27,10.99,MORTGAGE,26000,0
26,0.46,10.99,MORTGAGE,26000,0
26,0.21,10.99,RENT,75000,0
23,0.3,10.59,MORTGAGE,26000,0
26,0.21,13.35,RENT,75000,0
23,0.19,7.91,MORTGAGE,26000,0
24,0.23,11.89,RENT,69000,1
21,0.05,14.26,RENT,20000,0
25,0.38,5.79,OWN,26000,0
23,0.08,10.36,OWN,26000,0
22,0.15,9.25,MORTGAGE,26000,0
21,0.23,5.79,OWN,26000,0
25,0.04,11.49,RENT,23712,0
24,0.04,17.99,RENT,24000,1
23,0.38,10.99,MORTGAGE,26000,1
21,0.04,10.99,RENT,24000,1
22,0.04,12.84,RENT,24000,0
21,0.04,13.98,RENT,24960,0
26,0.04,14.65,RENT,25000,0
22,0.04,15.95,RENT,25000,1
26,0.33,16.45,OWN,26000,1
21,0.15,14.61,MORTGAGE,26000,1
24,0.27,7.74,MORTGAGE,26000,0
22,0.04,16.29,RENT,28000,1
25,0.04,7.51,RENT,28000,0
22,0.08,7.4,MORTGAGE,26000,0
22,0.04,10.25,RENT,28000,1
24,0.04,12.53,RENT,28000,0
23,0.03,7.9,RENT,28600,0
22,0.03,7.29,RENT,29000,0
22,0.15,12.84,MORTGAGE,26000,1
26,0.03,7.74,RENT,29000,0
24,0.03,7.51,RENT,30000,0
21,0.03,10.99,RENT,30000,0
23,0.03,7.49,RENT,30000,0
23,0.27,14.93,MORTGAGE,26000,0
21,0.03,10.99,RENT,30000,0
22,0.02,10.46,MORTGAGE,26000,0
26,0.03,9.63,RENT,30000,0
25,0.38,9.91,MORTGAGE,26004,0
22,0.19,5.42,MORTGAGE,26004,0
25,0.03,12.87,RENT,30035,0
26,0.23,11.99,MORTGAGE,26004,0
22,0.19,7.49,MORTGAGE,26004,0
25,0.03,7.29,RENT,33000,0
21,0.03,10.99,RENT,33388,0
22,0.46,7.88,MORTGAGE,26004,1
21,0.29,10.99,OWN,26004,0
26,0.38,11.14,MORTGAGE,26004,0
23,0.03,10.36,RENT,33600,0
25,0.03,11.86,RENT,33600,0
23,0.03,7.37,RENT,34000,0
23,0.03,11.99,RENT,34800,0
25,0.03,13.98,RENT,34800,0
22,0.03,10.99,RENT,35000,0
25,0.03,11.99,RENT,35000,0
26,0.03,11.28,RENT,29000,1
24,0.03,13.49,RENT,35100,0
22,0.03,13.98,RENT,35100,0
24,0.23,8.9,MORTGAGE,26400,0
23,0.03,10.99,RENT,36000,0
22,0.03,9.88,RENT,36000,0
22,0.03,8.59,RENT,36000,0
25,0.28,8.9,MORTGAGE,26400,0
22,0.03,7.68,RENT,36000,0
23,0.03,14.96,RENT,31000,1
25,0.03,19.03,RENT,32000,1
26,0.03,15.27,RENT,38000,0
24,0.03,13.06,RENT,32000,1
23,0.03,10.99,RENT,38400,0
22,0.06,10.99,MORTGAGE,26400,1
21,0.03,14.22,RENT,38400,0
25,0.03,15.57,RENT,33600,1
24,0.03,7.49,RENT,39996,0
22,0.03,7.9,RENT,40000,0
23,0.03,6.03,RENT,40000,0
24,0.03,10.99,RENT,40000,0
22,0.04,10.99,MORTGAGE,26400,1
25,0.23,12.99,MORTGAGE,26400,0
23,0.03,10.62,RENT,40000,0
24,0.03,6.76,RENT,40000,0
21,0.03,16.45,RENT,34500,1
22,0.02,6.91,RENT,40800,0
22,0.02,9.62,RENT,42000,0
24,0.02,13.16,RENT,42000,0
23,0.02,7.51,RENT,43000,0
25,0.15,10.74,MORTGAGE,26400,0
21,0.02,7.49,RENT,45000,0
24,0.02,7.4,RENT,45000,0
23,0.02,14.26,RENT,45000,0
25,0.02,15.57,RENT,40800,1
22,0.02,7.29,RENT,48000,0
21,0.02,15.58,RENT,42000,1
